report_date,commodity,country,marketing_year,crop_stage,Beginning Stocks,Production,Imports,Exports,Ending Stocks,Domestic Total 2,Domestic Crush
2012-08-10,corn,Egypt,2012/13 Proj.,out of scope,1.27,5.8,5.2,0.01,1.06,11.2,
2012-08-10,corn,EU-27  6/,2012/13 Proj.,out of scope,6.13,61.54,3.0,1.0,4.17,65.5,
2012-08-10,corn,Japan,2012/13 Proj.,out of scope,0.63,0.0,15.0,0.0,0.63,15.0,
2012-08-10,corn,Mexico,2012/13 Proj.,out of scope,1.01,21.5,8.5,0.03,1.28,29.7,
2012-08-10,corn,Southeast Asia  7/,2012/13 Proj.,out of scope,3.3,25.6,6.05,0.23,2.92,31.8,
2012-08-10,corn,South Korea,2012/13 Proj.,out of scope,1.46,0.08,7.5,0.0,1.44,7.6,
2012-08-10,corn,Brazil,2012/13 Proj.,out of scope,15.88,70.0,0.8,14.0,16.68,56.0,
2012-08-10,corn,Canada,2012/13 Proj.,out of scope,1.38,12.75,0.5,1.0,1.13,12.5,
2012-08-10,corn,China,2012/13 Proj.,out of scope,59.1,200.0,2.0,0.2,59.9,201.0,
2012-08-10,corn,FSU-12,2012/13 Proj.,out of scope,2.06,32.06,0.24,14.42,1.99,17.96,
2012-08-10,corn,Ukraine,2012/13 Proj.,out of scope,1.21,21.0,0.05,12.5,1.26,8.5,
2012-08-10,soybean,World  2/,2010/11,out of scope,60.57,264.74,88.81,92.64,70.19,,251.31
2012-08-10,soybean,United States,2010/11,out of scope,4.11,90.61,0.39,40.85,5.85,,48.4
2012-08-10,soybean,Total Foreign,2010/11,out of scope,56.47,174.13,88.42,51.79,64.33,,202.9
2012-08-10,soybean,Major Exporters  3/,2010/11,out of scope,38.9,132.87,0.07,45.86,46.24,,79.75
2012-08-10,soybean,Argentina,2010/11,out of scope,22.28,49.0,0.01,9.21,22.87,,39.21
